v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,class,file
38,51,32,52,28,51,25,50,21,48,19,45,16,42,18,42,22,44,26,46,28,47,36,50,16,42,21,42,24,42,27,44,29,45,33,47,38,51,36,50,29,47,26,46,23,45,18,42,0,2685
39,52,35,57,31,58,27,58,23,58,18,56,15,51,17,50,23,52,27,53,31,52,37,52,15,51,19,46,24,44,28,45,31,44,36,46,39,52,37,52,31,48,27,48,24,48,17,50,0,2686
42,50,39,54,36,57,32,57,29,57,24,55,20,50,22,50,30,52,33,52,36,51,40,50,20,50,25,49,30,47,33,48,36,47,39,48,42,50,40,50,36,50,33,50,30,50,22,50,0,2687
46,45,42,48,37,49,33,50,30,50,25,50,20,47,22,47,30,47,33,47,37,46,45,45,20,47,25,45,29,44,33,45,36,44,41,44,46,45,45,45,37,46,33,47,29,47,22,47,0,2688
44,50,42,54,38,56,35,57,32,56,27,55,22,50,24,51,32,53,35,53,38,52,42,50,22,50,28,49,33,47,36,48,39,47,42,48,44,50,42,50,39,50,36,50,33,50,24,51,0,2689
44,50,40,53,36,55,32,56,29,55,25,54,20,52,22,51,29,51,32,51,35,50,42,50,20,52,24,49,28,47,31,48,35,46,39,48,44,50,42,50,35,50,32,50,29,50,22,51,0,2690
44,46,40,50,37,52,34,53,31,53,26,52,21,47,23,48,31,49,34,49,37,49,42,47,21,47,26,46,32,45,34,46,37,45,40,45,44,46,42,47,37,47,34,47,31,47,23,48,0,2691
51,43,49,47,46,50,43,51,40,52,35,52,29,50,31,49,38,47,42,47,45,46,49,43,29,50,33,45,37,42,40,42,43,40,47,41,51,43,49,43,44,43,41,44,38,45,31,49,0,2692
43,49,39,56,33,58,29,58,24,57,18,54,14,45,16,46,25,52,30,53,34,53,41,49,14,45,20,42,27,42,31,43,35,43,39,44,43,49,41,49,34,45,30,45,26,44,16,46,0,2693
49,45,46,49,43,52,39,53,36,53,31,53,26,50,28,50,35,49,38,48,41,47,47,45,26,50,30,45,34,41,37,42,40,40,45,41,49,45,47,45,41,43,38,44,34,45,28,50,0,2694
45,49,41,56,37,59,34,59,30,59,25,56,20,49,22,50,30,54,34,55,36,54,43,50,20,49,25,50,31,49,34,50,36,49,40,49,45,49,43,50,36,51,34,52,30,51,22,50,0,2695
47,51,42,55,37,57,33,58,30,58,26,57,22,54,24,53,29,54,33,54,36,53,44,51,22,54,25,50,29,48,32,49,35,47,41,49,47,51,44,51,36,51,33,51,29,51,24,53,0,2696
47,52,43,55,39,56,36,57,33,57,28,56,24,54,26,53,33,52,36,52,39,52,45,52,24,54,28,49,33,47,36,47,39,46,43,48,47,52,45,52,39,50,36,50,33,50,26,53,0,2697
45,50,40,53,34,55,29,55,25,55,20,54,15,51,17,51,26,50,30,50,34,50,43,51,15,51,20,49,26,48,30,49,34,48,40,49,45,50,43,51,34,51,30,52,26,51,17,51,0,2698
44,53,40,56,36,57,33,57,30,57,27,56,24,53,25,53,30,54,32,54,35,54,42,53,24,53,26,52,29,51,32,51,35,51,39,52,44,53,42,53,35,53,32,53,30,53,25,53,0,2699
47,50,44,52,40,54,37,55,33,55,29,55,24,54,26,54,33,51,36,50,40,49,45,50,24,54,28,52,32,50,35,50,39,48,43,49,47,50,45,50,39,52,36,53,32,53,26,54,0,2700
43,49,39,51,34,52,29,52,25,52,21,50,18,46,20,46,26,46,30,47,34,47,41,48,18,46,22,45,27,44,30,46,34,45,39,46,43,49,41,48,34,48,30,49,26,48,20,46,0,2701
46,47,43,52,39,55,35,56,31,56,27,55,22,51,24,51,31,50,34,50,38,49,43,48,22,51,26,47,30,45,33,45,37,44,42,45,46,47,43,48,38,48,34,49,31,49,24,51,0,2702
39,49,34,53,30,54,26,54,23,54,20,53,18,51,19,50,23,51,26,51,29,51,37,49,18,51,19,48,22,46,25,46,28,45,33,46,39,49,37,49,28,47,25,48,22,48,19,50,0,2703
43,49,39,54,34,56,30,56,26,56,21,54,17,49,19,49,27,52,30,52,34,51,42,49,17,49,22,46,27,45,30,47,34,46,39,47,43,49,42,49,34,48,30,49,27,49,19,49,0,2704
46,52,42,55,36,57,32,57,29,57,24,56,20,53,21,53,29,54,32,54,36,53,44,52,20,53,24,49,29,47,32,48,36,47,42,48,46,52,44,52,36,50,32,50,29,50,21,53,0,2705
41,54,37,56,32,57,28,58,24,57,20,56,18,52,19,52,25,53,28,53,32,53,39,53,18,52,21,49,25,48,29,49,33,48,37,50,41,54,39,53,33,51,29,51,25,51,19,52,0,2706
50,45,46,52,42,55,37,56,33,56,28,54,23,50,25,49,33,52,37,52,41,51,47,46,23,50,27,47,32,45,36,46,40,45,45,45,50,45,47,46,40,47,36,48,33,48,25,49,0,2707
43,48,38,52,34,54,30,54,26,53,22,52,18,48,20,48,26,49,30,49,34,49,41,48,18,48,22,45,26,44,30,44,33,43,38,45,43,48,41,48,34,46,30,47,26,47,20,48,0,2708
44,54,39,54,35,55,32,55,28,55,24,55,19,55,21,54,28,53,32,53,35,52,42,53,19,55,24,52,29,50,32,51,35,50,39,51,44,54,42,53,35,52,32,53,29,53,21,54,0,2709
47,44,42,47,38,48,35,49,31,49,27,48,22,46,24,46,31,46,35,46,38,45,45,44,22,46,26,44,31,43,34,43,37,42,42,43,47,44,45,44,37,44,34,45,31,44,24,46,0,2710
49,51,45,55,40,56,35,57,31,57,26,57,22,54,24,54,31,53,35,53,39,52,47,51,22,54,26,51,30,49,34,50,38,48,44,49,49,51,47,51,39,51,34,52,31,52,24,54,0,2711
45,51,40,56,35,58,30,58,26,57,21,55,18,50,20,50,26,53,30,54,35,53,43,51,18,50,22,48,27,47,31,48,35,47,40,49,45,51,43,51,35,50,30,50,27,49,20,50,0,2712
48,47,43,51,39,54,36,55,32,55,27,54,21,51,23,51,32,51,35,51,38,50,46,48,21,51,27,50,31,49,34,50,38,48,42,48,48,47,46,48,38,51,35,52,31,52,23,51,0,2713
45,50,39,53,35,54,32,54,28,54,23,53,18,50,20,50,28,51,32,51,35,51,43,51,18,50,24,48,29,47,32,48,35,47,39,48,45,50,43,51,35,50,32,50,28,50,20,50,0,2714
40,52,38,55,35,57,31,57,28,57,23,55,19,51,21,51,28,53,31,54,35,53,39,52,19,51,24,50,29,49,32,50,36,49,38,50,40,52,39,52,35,51,32,51,29,51,21,51,0,2715
44,46,40,50,36,53,32,53,29,54,24,52,19,48,21,49,29,50,32,50,35,49,42,47,19,48,24,48,29,48,32,49,35,47,39,47,44,46,42,47,35,50,32,50,29,50,21,49,0,2716
42,49,40,54,37,55,34,55,30,55,25,53,21,48,23,47,31,50,34,50,37,50,40,49,21,48,27,43,32,41,35,42,38,41,41,44,42,49,40,49,37,44,35,44,32,44,23,47,0,2717
42,47,38,50,34,51,30,51,26,50,22,49,17,46,19,46,27,46,30,47,34,47,40,47,17,46,23,45,28,44,31,45,34,44,38,45,42,47,40,47,34,47,31,47,27,47,19,46,0,2718
44,53,39,55,34,56,30,56,26,55,23,53,19,50,21,50,27,52,30,53,34,52,42,53,19,50,23,49,27,49,31,50,34,50,39,51,44,53,42,53,34,52,31,52,27,51,21,50,0,2719
46,49,42,52,38,53,34,54,31,54,27,52,23,50,24,50,31,50,34,51,38,50,44,49,23,50,27,48,31,47,34,48,37,46,42,47,46,49,44,49,38,49,34,49,31,49,24,50,0,2720
44,52,42,55,39,56,37,56,34,57,28,56,22,52,24,52,34,53,37,53,39,53,42,51,22,52,28,50,34,48,37,49,39,48,42,49,44,52,42,51,39,50,37,51,34,50,24,52,0,2721
43,49,37,49,33,48,29,48,26,48,22,48,17,49,19,48,26,44,30,45,33,45,41,49,17,49,22,46,26,44,30,45,33,44,38,46,43,49,41,49,33,48,30,48,26,48,19,48,0,2722
46,48,41,52,36,53,32,53,27,53,22,52,18,49,20,49,27,49,32,49,36,49,44,48,18,49,22,43,27,41,31,41,35,41,41,43,46,48,44,48,35,44,32,44,27,44,20,49,0,2723
46,50,43,55,38,57,34,58,30,58,25,57,21,53,22,53,29,54,33,54,37,53,44,50,21,53,24,52,28,51,31,51,35,50,41,49,46,50,44,50,36,52,32,53,28,53,22,53,0,2724
37,51,34,56,30,57,27,57,24,56,19,52,16,46,17,46,25,52,28,53,31,53,35,51,16,46,21,42,27,42,29,44,33,44,36,46,37,51,35,51,32,46,29,46,26,45,17,46,0,2725
46,43,44,48,40,51,37,52,33,52,28,50,24,45,26,45,33,47,36,47,40,46,44,43,24,45,28,43,32,41,36,42,39,41,43,41,46,43,44,43,39,43,36,44,33,44,26,45,0,2726
34,54,30,57,25,57,21,57,18,56,14,53,13,48,15,48,20,50,23,51,27,52,32,54,13,48,17,45,22,45,25,47,29,47,32,50,34,54,32,54,28,51,24,50,21,49,15,48,0,2727
42,49,38,54,34,56,30,56,26,55,22,53,19,48,21,48,26,51,30,51,34,51,40,50,19,48,22,47,27,46,30,47,34,46,38,48,42,49,40,50,34,49,30,49,26,48,21,48,0,2728
42,49,37,51,33,51,30,51,27,50,23,49,18,46,19,47,27,48,30,48,33,48,40,49,18,46,24,45,28,45,31,46,34,46,38,47,42,49,40,49,34,48,30,48,28,47,19,47,0,2729
45,52,41,56,37,58,33,58,29,57,25,55,22,52,24,51,29,53,33,54,37,54,43,52,22,52,25,48,30,46,33,47,37,47,41,48,45,52,43,52,37,49,33,49,30,49,24,51,0,2730
44,57,39,57,34,57,30,57,27,57,23,57,20,58,22,58,26,51,30,51,33,51,41,57,20,58,23,55,26,53,29,54,33,53,38,55,44,57,41,57,33,57,30,57,26,57,22,58,0,2731
44,52,41,56,37,58,34,58,31,57,26,55,23,51,25,51,31,53,34,54,37,53,42,52,23,51,27,49,31,47,34,48,37,47,41,49,44,52,42,52,37,50,34,51,31,50,25,51,0,2732
46,49,41,56,35,58,30,58,26,57,21,54,18,48,20,48,27,53,31,54,35,53,44,49,18,48,22,43,27,41,31,42,35,41,41,44,46,49,44,49,35,45,31,45,27,44,20,48,0,2733
45,52,41,56,35,57,31,57,27,56,22,54,19,50,21,50,28,51,32,52,36,52,43,52,19,50,23,47,28,45,32,47,36,46,41,48,45,52,43,52,36,50,32,50,28,49,21,50,0,2734
42,47,38,51,34,54,30,55,26,54,22,53,18,49,20,49,26,50,30,50,33,49,40,48,18,49,22,47,26,45,30,46,33,45,37,46,42,47,40,48,33,48,30,48,26,48,20,49,0,2735
52,50,49,53,46,55,43,55,39,55,34,55,28,52,30,52,39,52,43,52,45,51,50,50,28,52,34,50,39,48,42,49,45,48,49,48,52,50,50,50,45,50,42,50,39,50,30,52,0,2736
50,42,45,46,40,49,36,50,32,50,27,49,21,46,24,46,31,46,35,46,40,45,48,43,21,46,26,45,31,44,34,44,39,43,44,42,50,42,48,43,39,45,35,46,31,47,24,46,0,2737
50,43,45,46,41,48,37,48,34,49,29,49,25,47,26,47,33,45,37,45,40,44,48,43,25,47,28,44,32,42,36,42,39,41,44,41,50,43,48,43,40,44,36,45,33,45,26,47,0,2738
44,49,39,50,35,49,31,49,28,49,24,49,19,47,21,47,28,46,31,47,35,47,42,48,19,47,24,46,28,45,32,46,35,46,39,47,44,49,42,48,35,47,32,47,28,46,21,47,0,2739
47,47,42,51,38,52,34,53,31,53,26,52,21,48,23,48,31,47,34,47,37,47,44,47,21,48,25,45,30,43,34,44,37,43,42,44,47,47,44,47,37,47,34,47,30,47,23,48,0,2740
40,41,36,42,33,43,31,44,28,44,25,44,22,44,23,43,28,41,30,40,33,40,38,41,22,44,25,40,28,38,30,38,32,37,36,38,40,41,38,41,33,40,30,40,28,41,23,43,0,2741
43,44,38,44,34,45,30,45,27,46,23,46,20,46,21,46,26,42,29,42,33,41,41,44,20,46,22,44,26,43,29,43,32,42,37,43,43,44,41,44,33,45,29,46,26,46,21,46,0,2742
47,53,41,56,35,57,30,57,26,56,22,55,19,52,21,52,27,52,30,53,35,52,44,53,19,52,22,50,27,50,30,51,35,50,41,51,47,53,44,53,35,53,30,53,27,53,21,52,0,2743
44,50,40,54,34,55,31,56,27,56,23,55,19,52,21,52,27,52,30,52,34,51,42,50,19,52,22,47,27,44,30,45,34,44,39,47,44,50,42,50,34,48,30,48,27,48,21,52,0,2744
47,52,41,55,36,56,32,56,28,56,23,55,19,51,21,51,28,52,32,53,35,52,45,52,19,51,23,51,28,50,31,52,35,50,41,51,47,52,45,52,35,52,31,53,28,52,21,51,0,2745
40,54,35,57,29,57,26,56,23,56,18,55,15,51,17,51,24,53,27,53,30,54,38,54,15,51,20,50,25,49,28,50,31,50,36,52,40,54,38,54,31,51,27,51,25,51,17,51,0,2746
48,53,42,56,37,57,33,57,30,57,24,56,19,53,21,54,30,54,33,55,37,54,46,53,19,53,24,53,29,53,33,53,37,52,42,53,48,53,46,53,37,54,33,55,29,54,21,54,0,2747
42,49,36,53,31,54,28,54,25,53,21,51,17,46,19,46,25,49,28,49,31,50,40,49,17,46,22,45,26,44,29,45,32,45,37,47,42,49,40,49,32,48,29,48,26,47,19,46,0,2748
43,51,39,54,34,55,30,56,27,55,23,54,20,52,22,51,27,51,30,51,34,50,41,51,20,52,23,48,27,46,30,47,34,47,39,48,43,51,41,51,34,50,30,50,27,50,22,51,0,2749
41,51,35,53,30,53,26,53,24,52,21,50,19,48,21,49,24,49,27,50,30,50,39,51,19,48,21,47,24,47,27,48,30,48,35,49,41,51,39,51,30,49,27,49,24,49,21,49,0,2750
42,50,36,54,30,54,27,54,23,53,18,50,15,45,17,45,24,48,28,49,31,50,40,50,15,45,20,41,25,40,29,41,32,41,37,44,42,50,40,50,31,44,28,44,25,43,17,45,0,2751
46,50,42,54,37,56,33,57,30,57,26,55,22,52,24,52,29,53,33,54,37,53,44,50,22,52,25,49,29,49,32,49,36,48,41,48,46,50,44,50,36,50,32,51,29,51,24,52,0,2752
42,51,37,54,33,55,30,55,27,55,23,54,19,50,20,50,28,51,31,52,34,52,40,51,19,50,23,46,29,44,32,45,35,44,38,47,42,51,40,51,34,47,31,47,28,47,20,50,0,2753
41,46,34,49,28,51,24,51,21,51,17,51,13,49,15,48,21,47,24,47,28,47,39,46,13,49,17,46,21,44,24,44,28,43,34,44,41,46,39,46,28,46,24,46,21,46,15,48,0,2754
47,50,44,54,39,55,36,56,32,56,27,55,22,52,25,52,32,52,36,52,39,52,45,50,22,52,27,47,32,45,35,46,38,44,43,46,47,50,45,50,39,48,35,48,32,48,25,52,0,2755
43,53,39,57,34,57,30,57,26,57,20,55,15,51,17,51,26,53,30,53,34,53,41,53,15,51,21,50,27,49,31,50,35,50,39,51,43,53,41,53,35,52,31,52,27,52,17,51,0,2756
41,53,37,56,32,57,29,57,25,56,20,53,15,48,17,48,26,52,30,53,33,53,39,53,15,48,22,47,27,46,31,48,35,48,38,50,41,53,39,53,34,50,30,50,27,49,17,48,0,2757
48,51,43,55,37,56,32,57,28,57,22,55,18,52,20,52,27,51,32,52,36,51,46,51,18,52,22,48,27,46,32,47,36,46,42,47,48,51,46,51,36,49,32,50,27,49,20,52,0,2758
34,46,30,49,26,50,23,50,21,50,18,48,15,45,16,46,21,47,23,47,26,47,32,46,15,45,18,45,20,45,23,45,25,45,29,45,34,46,32,46,25,46,23,47,20,46,16,46,0,2759
47,40,43,46,39,49,34,50,30,50,23,48,18,43,19,43,30,46,34,46,39,45,45,41,18,43,24,41,30,41,34,42,38,40,43,40,47,40,45,41,39,42,34,43,30,43,19,43,0,2760
44,46,41,49,38,50,34,51,30,51,26,50,22,49,24,49,30,48,34,48,37,47,42,47,22,49,26,46,30,45,34,46,37,45,41,45,44,46,42,47,37,47,34,48,30,48,24,49,0,2761
48,48,44,54,39,55,35,56,31,56,27,55,23,51,24,51,31,54,35,54,38,53,47,48,23,51,26,46,30,43,34,43,38,42,43,44,48,48,47,48,38,45,34,45,31,45,24,51,0,2762
47,45,43,49,38,51,34,51,30,52,24,51,19,47,21,47,29,47,33,47,37,46,45,45,19,47,24,44,29,41,33,42,37,41,42,42,47,45,45,45,37,44,33,45,29,45,21,47,0,2763
40,51,35,55,28,55,24,54,20,54,15,52,11,48,13,49,21,50,24,51,29,51,38,52,11,48,16,48,21,48,24,50,29,49,35,50,40,51,38,52,29,52,24,52,21,51,13,49,0,2764
48,48,42,53,37,55,33,56,29,55,25,53,22,49,24,49,29,50,33,50,36,50,46,49,22,49,25,47,28,46,32,47,36,46,41,47,48,48,46,49,36,48,32,49,28,49,24,49,0,2765
47,50,43,54,37,55,32,56,28,56,22,54,17,51,19,51,28,50,32,50,37,50,45,50,17,51,22,47,28,46,33,47,37,46,43,47,47,50,45,50,37,49,33,49,28,49,19,51,0,2766
45,52,41,53,36,54,33,53,29,53,26,51,22,49,24,48,30,49,33,50,37,50,43,51,22,49,26,46,31,45,34,47,37,46,41,48,45,52,43,51,37,49,34,48,31,48,24,48,0,2767
45,50,42,54,38,56,35,57,31,56,27,55,23,51,25,50,31,51,35,51,38,50,43,50,23,51,27,47,32,45,35,46,38,45,41,46,45,50,43,50,38,48,35,48,32,48,25,50,0,2768
45,45,39,50,34,52,30,52,26,51,22,49,18,44,19,44,26,47,30,48,34,47,43,45,18,44,22,43,27,43,31,44,34,43,39,43,45,45,43,45,34,45,30,46,27,45,19,44,0,2769
42,52,38,55,34,56,31,56,28,56,24,55,21,52,22,52,28,52,31,52,34,51,40,52,21,52,24,50,28,48,31,49,34,48,37,50,42,52,40,52,34,51,31,52,28,51,22,52,0,2770
43,49,39,47,35,46,32,47,29,47,27,48,23,51,25,50,29,44,32,44,35,43,41,48,23,51,26,48,29,47,31,47,34,46,38,47,43,49,41,48,35,49,32,49,29,49,25,50,0,2771
44,50,40,53,36,54,32,55,29,54,23,54,18,51,20,51,29,50,32,51,36,50,43,50,18,51,24,48,29,47,32,48,35,47,40,48,44,50,43,50,35,49,32,49,29,49,20,51,0,2772
43,49,38,51,34,51,31,51,28,51,24,50,19,48,21,48,28,48,31,48,34,48,41,49,19,48,24,46,29,45,31,46,35,45,38,47,43,49,41,49,34,48,31,48,28,47,21,48,0,2773
47,52,41,55,36,56,33,56,29,56,24,55,19,52,21,53,29,52,33,52,36,52,45,52,19,52,24,51,29,49,33,50,36,49,41,51,47,52,45,52,36,52,33,53,29,52,21,53,0,2774
47,45,43,49,39,51,35,52,31,51,26,49,22,45,24,46,31,47,35,47,38,46,45,45,22,45,27,44,32,44,35,44,38,43,43,44,47,45,45,45,38,46,35,47,32,46,24,46,0,2775
42,47,39,52,36,54,33,54,31,54,28,52,26,47,27,47,31,50,33,50,36,50,40,47,26,47,28,43,31,41,33,41,36,41,39,43,42,47,40,47,36,44,33,44,31,44,27,47,0,2776
42,52,38,55,32,56,28,56,25,56,23,54,20,50,22,51,26,52,28,53,32,53,41,52,20,50,22,49,25,48,28,49,32,49,37,50,42,52,41,52,32,51,28,51,25,51,22,51,0,2777
45,48,41,53,37,55,33,55,30,55,25,53,20,48,22,48,31,50,34,51,37,50,43,49,20,48,26,46,31,46,34,47,38,46,42,47,45,48,43,49,38,49,34,49,31,49,22,48,0,2778
52,33,49,40,45,45,42,47,39,48,34,48,27,44,29,44,38,44,41,43,43,41,50,35,27,44,32,44,36,41,39,40,41,38,46,36,52,33,50,35,42,40,40,42,37,43,29,44,0,2779
48,49,43,53,36,54,32,54,27,54,21,54,17,50,19,49,27,51,31,51,36,51,46,49,17,50,21,43,27,39,31,40,35,39,43,42,48,49,46,49,36,43,31,43,27,43,19,49,0,2780
43,51,38,51,33,50,30,50,28,49,26,48,23,47,25,47,28,44,30,45,33,46,41,51,23,47,26,48,28,48,30,50,33,49,38,51,43,51,41,51,33,52,30,52,28,51,25,47,0,2781
40,43,37,48,32,49,28,49,25,49,21,47,18,41,20,41,25,45,29,46,32,46,39,43,18,41,22,36,27,35,30,36,33,36,37,38,40,43,39,43,33,38,29,38,26,38,20,41,0,2782
44,51,40,54,36,55,32,55,29,55,24,52,20,48,22,48,29,50,33,51,36,51,42,50,20,48,25,47,30,46,33,48,37,47,41,48,44,51,42,50,36,50,33,50,30,49,22,48,0,2783
49,46,44,51,38,54,33,54,29,54,24,52,19,48,21,48,29,49,33,49,37,49,47,47,19,48,23,46,28,45,32,46,36,45,43,45,49,46,47,47,37,48,32,49,28,48,21,48,0,2784
44,48,39,52,34,54,30,55,27,54,24,52,21,49,23,49,27,50,30,50,33,50,41,48,21,49,23,46,27,45,29,45,33,44,38,46,44,48,41,48,33,47,30,47,27,47,23,49,0,2785
46,51,42,54,38,55,35,56,32,56,27,55,21,52,23,52,32,53,35,53,38,53,45,51,21,52,27,51,32,50,34,51,38,50,42,50,46,51,45,51,38,51,35,52,32,52,23,52,0,2786
50,51,48,56,44,58,41,59,38,59,33,58,29,55,31,55,37,54,40,53,43,53,48,51,29,55,32,52,36,49,39,50,42,48,46,49,50,51,48,51,42,51,40,52,37,52,31,55,0,2787
45,49,40,52,35,54,32,54,29,53,25,52,22,49,24,49,29,49,32,49,35,49,43,49,22,49,25,46,29,45,32,46,35,45,40,47,45,49,43,49,35,48,32,48,29,48,24,49,0,2788
49,47,46,54,42,57,39,58,36,58,31,56,26,51,28,51,35,53,38,53,41,52,47,48,26,51,30,49,34,47,37,48,40,46,44,46,49,47,47,48,41,49,38,50,35,50,28,51,0,2789
44,46,39,51,34,53,30,53,27,52,23,49,20,43,22,44,27,48,30,49,34,49,42,46,20,43,23,42,27,42,31,43,34,42,39,43,44,46,42,46,34,45,31,45,27,44,22,44,0,2790
43,51,40,54,37,55,34,56,31,56,26,55,20,51,22,51,31,52,34,52,37,51,42,51,20,51,27,50,32,50,35,50,38,50,41,50,43,51,42,51,38,52,35,52,32,52,22,51,0,2791
45,50,40,54,36,56,32,56,28,55,24,53,20,50,22,50,28,52,32,53,35,52,43,51,20,50,24,49,28,49,32,50,35,49,40,49,45,50,43,51,35,51,32,51,28,51,22,50,0,2792
41,42,36,47,31,49,28,48,24,47,20,44,16,39,18,39,25,43,28,44,32,44,39,42,16,39,21,38,26,38,29,40,32,39,37,40,41,42,39,42,32,42,28,42,25,41,18,39,0,2793
47,53,45,57,42,58,39,59,36,59,31,58,25,54,27,54,36,55,39,55,42,54,46,54,25,54,31,52,36,51,39,52,42,51,45,52,47,53,46,54,42,53,39,53,36,53,27,54,0,2794
47,54,43,57,38,59,34,59,30,58,26,57,23,53,25,53,30,55,34,55,37,55,45,54,23,53,26,51,30,49,33,51,37,49,42,51,47,54,45,54,37,52,34,52,30,52,25,53,0,2795
43,42,41,46,39,47,37,48,34,48,30,47,27,44,29,44,33,43,36,43,38,43,41,42,27,44,30,42,33,40,36,41,38,40,41,40,43,42,41,42,38,42,36,42,33,42,29,44,0,2796
43,43,37,46,33,46,29,46,26,46,23,45,19,43,20,42,26,44,29,44,33,44,41,43,19,43,23,42,27,41,29,42,33,41,37,42,43,43,41,43,33,43,29,43,26,42,20,42,0,2797
39,47,35,50,30,52,26,52,22,51,18,50,15,46,17,46,23,47,26,47,30,47,37,46,15,46,19,40,23,39,27,39,31,39,35,41,39,47,37,46,30,42,26,42,23,42,17,46,0,2798
44,50,41,51,37,52,34,53,31,53,28,53,23,53,25,53,31,48,33,48,36,47,42,50,23,53,27,52,30,51,33,51,35,50,39,50,44,50,42,50,36,53,33,54,30,54,25,53,0,2799
43,48,38,52,32,53,28,53,25,52,20,51,15,47,17,47,25,48,29,48,32,48,41,48,15,47,21,45,26,45,29,46,33,45,38,46,43,48,41,48,33,48,29,48,26,48,17,47,0,2800
47,47,42,52,36,54,32,54,28,53,23,50,18,46,20,46,28,48,32,49,36,49,45,47,18,46,23,45,28,44,32,45,36,44,42,45,47,47,45,47,37,48,32,49,28,48,20,46,0,2801
40,45,36,47,33,47,30,47,27,47,22,45,17,43,19,43,27,44,30,45,33,45,39,45,17,43,23,42,28,42,31,43,34,43,37,44,40,45,39,45,33,45,30,45,28,44,19,43,0,2802
46,55,42,58,37,58,33,59,30,59,26,58,23,56,25,55,29,54,33,54,36,54,44,54,23,56,26,51,29,48,32,49,36,48,41,50,46,55,44,54,36,51,33,52,29,52,25,55,0,2803
45,43,41,45,38,46,35,46,33,47,28,47,23,46,24,46,32,44,35,44,38,43,43,43,23,46,28,45,32,44,35,45,37,44,41,43,45,43,43,43,38,45,35,46,32,46,24,46,0,2804
43,52,39,55,36,55,32,56,29,56,25,55,21,52,23,52,30,52,32,52,36,52,41,52,21,52,25,50,30,50,33,50,36,50,39,50,43,52,41,52,36,51,33,52,30,52,23,52,0,2805
36,51,31,54,25,56,22,56,19,56,16,55,16,52,17,52,18,51,21,52,24,51,34,51,16,52,15,49,17,47,20,48,23,47,29,48,36,51,34,51,24,50,20,51,18,51,17,52,0,2806
49,46,46,50,42,53,39,54,35,54,31,54,26,51,28,51,34,50,38,49,41,48,47,46,26,51,29,48,33,46,37,46,40,44,44,44,49,46,47,46,41,47,37,48,33,49,28,51,0,2807
45,51,42,54,39,56,37,56,34,56,30,55,26,52,28,52,34,52,36,52,39,51,43,51,26,52,30,50,34,48,36,49,39,48,42,49,45,51,43,51,39,50,37,51,34,50,28,52,0,2808
47,52,44,55,40,56,37,56,33,56,28,55,22,52,24,52,33,52,37,52,40,52,45,52,22,52,28,50,33,49,37,50,40,49,44,50,47,52,45,52,40,52,37,52,33,51,24,52,0,2809
42,53,35,53,29,53,24,53,20,52,16,51,14,50,16,50,21,47,25,48,29,48,39,53,14,50,18,49,22,48,26,50,30,49,36,51,42,53,39,53,30,53,25,53,21,52,16,50,0,2810
41,53,39,56,36,57,33,58,30,57,25,56,20,51,22,51,31,53,34,54,37,53,40,53,20,51,26,48,32,47,35,49,38,48,40,50,41,53,40,53,37,51,35,51,31,51,22,51,0,2811
45,42,40,42,35,43,31,44,27,44,23,45,19,44,21,44,27,42,30,42,34,42,43,42,19,44,22,42,26,41,29,42,33,41,39,41,45,42,43,42,34,42,30,43,26,43,21,44,0,2812
43,50,38,53,33,55,30,55,27,55,25,53,22,51,24,51,27,50,30,51,32,50,41,50,22,51,24,49,26,48,29,48,31,47,36,48,43,50,41,50,32,50,29,51,26,51,24,51,0,2813
48,52,43,56,39,58,35,58,31,58,27,56,23,52,25,52,31,53,35,54,38,53,46,52,23,52,28,51,31,49,35,51,38,49,42,51,48,52,46,52,38,52,35,52,31,52,25,52,0,2814
50,48,48,53,44,55,41,56,37,56,31,56,25,52,27,53,37,53,40,53,43,52,49,49,25,52,31,51,36,50,39,50,42,48,46,48,50,48,49,49,43,51,39,52,36,52,27,53,0,2815
46,51,44,55,40,57,36,58,33,58,28,57,23,54,25,53,33,52,36,52,39,51,45,51,23,54,27,50,32,47,36,48,39,47,43,48,46,51,45,51,39,51,36,51,32,51,25,53,0,2816
40,49,38,53,33,55,29,56,26,55,21,53,17,47,18,47,26,52,30,53,34,53,39,49,17,47,22,46,28,46,31,47,35,46,39,47,40,49,39,49,35,48,31,48,27,48,18,47,0,2817
49,50,44,54,39,55,35,56,31,56,25,55,20,52,22,52,30,53,35,53,39,52,47,50,20,52,25,51,30,51,34,51,38,50,43,50,49,50,47,50,38,52,34,53,30,53,22,52,0,2818
50,46,48,51,45,54,42,55,39,56,34,55,29,52,31,51,38,50,41,50,43,49,48,47,29,52,33,47,37,44,40,45,42,43,46,44,50,46,48,47,43,47,40,48,37,48,31,51,0,2819
45,51,40,56,35,57,31,58,27,57,22,56,17,51,19,51,27,53,31,54,35,53,43,51,17,51,22,48,27,46,31,48,35,47,40,48,45,51,43,51,35,50,31,50,27,50,19,51,0,2820
38,51,33,53,28,54,24,54,21,54,17,52,14,49,17,48,22,48,25,48,28,48,35,50,14,49,18,43,23,40,25,41,29,41,34,45,38,51,35,50,29,46,25,46,23,46,17,48,0,2821
